simple,9,,,,,,,
1,2,3,4,5,6,7,8,9
0,0,-100,-28.25891018,-101.9241964,0,0,0,0
0,0,-100,-28.06075929,-101.9532429,0,0,0,0
0,0,-100,-27.86141523,-101.9808027,0,0,0,0
0,0,-100,-27.66088343,-102.0068754,0,0,0,0
0,0,-100,-27.45916945,-102.0314606,0,0,0,0
0,0,-100,-27.25627886,-102.0545577,0,0,0,0
0,0,-100,-27.05221733,-102.0761666,0,0,0,0
0,0,-100,-26.84699056,-102.0962867,0,0,0,0
0,0,-100,-26.64060434,-102.1149178,0,0,0,0
0,0,-100,-26.4330645,-102.1320596,0,0,0,0
0,0,-100,-26.22437695,-102.1477117,0,0,0,0
0,0,-100,-26.01454764,-102.161874,0,0,0,0
0,0,-100,-25.80358259,-102.1745461,0,0,0,0
0,0,-100,-25.59148788,-102.1857279,0,0,0,0
0,0,-100,-25.37826962,-102.1954192,0,0,0,0
0,0,-100,-25.16393401,-102.2036197,0,0,0,0
0,0,-100,-24.94848729,-102.2103295,0,0,0,0
0,0,-100,-24.73193575,-102.2155483,0,0,0,0
0,0,-100,-24.51428573,-102.2192761,0,0,0,0
0,0,-100,-24.29554364,-102.2215128,0,0,0,0
0,0,-100,-24.07571591,-102.2222584,0,0,0,0
0,0,-99.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-99,-24.07571591,-102.2222584,0,0,0,0
0,0,-98.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-98,-24.07571591,-102.2222584,0,0,0,0
0,0,-97.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-97,-24.07571591,-102.2222584,0,0,0,0
0,0,-96.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-96,-24.07571591,-102.2222584,0,0,0,0
0,0,-95.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-95,-24.07571591,-102.2222584,0,0,0,0
0,0,-94.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-94,-24.07571591,-102.2222584,0,0,0,0
0,0,-93.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-93,-24.07571591,-102.2222584,0,0,0,0
0,0,-92.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-92,-24.07571591,-102.2222584,0,0,0,0
0,0,-91.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-91,-24.07571591,-102.2222584,0,0,0,0
0,0,-90.5,-24.07571591,-102.2222584,0,0,0,0
0,0,-90,-24.07571591,-102.2222584,0,0,0,0
0,0,-90,-24.07571591,-102.2222584,0,0,0,0
0,0,-90,-23.29532147,-101.4442565,0,0,0,0
0,0,-90,-22.51707268,-100.6609728,0,0,0,0
0,0,-90,-21.74080661,-99.87230359,0,0,0,0
0,0,-90,-20.9663597,-99.07814,0,0,0,0
0,0,-90,-20.19356756,-98.27836799,0,0,0,0
0,0,-90,-19.42226483,-97.47286794,0,0,0,0
0,0,-90,-18.65228489,-96.66151438,0,0,0,0
0,0,-90,-17.88345973,-95.84417575,0,0,0,0
0,0,-90,-17.11561966,-95.02071407,0,0,0,0
0,0,-90,-16.3485931,-94.19098461,0,0,0,0
0,0,-90,-15.58220628,-93.35483551,0,0,0,0
0,0,-90,-14.81628304,-92.51210742,0,0,0,0
0,0,-90,-14.05064442,-91.66263304,0,0,0,0
0,0,-90,-13.28510845,-90.80623665,0,0,0,0
0,0,-90,-12.51948977,-89.94273365,0,0,0,0
0,0,-90,-11.75359922,-89.07192998,0,0,0,0
0,0,-90,-10.98724354,-88.19362151,0,0,0,0
0,0,-90,-10.22022485,-87.30759342,0,0,0,0
0,0,-90,-9.452340287,-86.41361947,0,0,0,0
0,0,-90,-8.683381419,-85.51146124,0,0,0,0
0,0,-90,-9.030423802,-86.35520945,0,0,0,0
0,0,-90,-9.371073504,-87.19087138,0,0,0,0
0,0,-90,-9.705410767,-88.01864457,0,0,0,0
0,0,-90,-10.03350879,-88.838716,0,0,0,0
0,0,-90,-10.35543408,-89.65126269,0,0,0,0
0,0,-90,-10.67124673,-90.45645229,0,0,0,0
0,0,-90,-10.98100072,-91.25444357,0,0,0,0
0,0,-90,-11.28474418,-92.04538694,0,0,0,0
0,0,-90,-11.5825196,-92.82942485,0,0,0,0
0,0,-90,-11.87436405,-93.60669219,0,0,0,0
0,0,-90,-12.16030937,-94.3773167,0,0,0,0
0,0,-90,-12.44038235,-95.14141931,0,0,0,0
0,0,-90,-12.71460485,-95.89911439,0,0,0,0
0,0,-90,-12.98299402,-96.65051013,0,0,0,0
0,0,-90,-13.24556234,-97.39570876,0,0,0,0
0,0,-90,-13.50231777,-98.13480681,0,0,0,0
0,0,-90,-13.7532639,-98.86789535,0,0,0,0
0,0,-90,-13.99839994,-99.59506017,0,0,0,0
0,0,-90,-14.23772092,-100.316382,0,0,0,0
0,0,-90,-14.47121764,-101.0319368,0,0,0,0
0,0,-90.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-91,-14.47121764,-101.0319368,0,0,0,0
0,0,-91.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-92,-14.47121764,-101.0319368,0,0,0,0
0,0,-92.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-93,-14.47121764,-101.0319368,0,0,0,0
0,0,-93.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-94,-14.47121764,-101.0319368,0,0,0,0
0,0,-94.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-95,-14.47121764,-101.0319368,0,0,0,0
0,0,-95.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-96,-14.47121764,-101.0319368,0,0,0,0
0,0,-96.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-97,-14.47121764,-101.0319368,0,0,0,0
0,0,-97.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-98,-14.47121764,-101.0319368,0,0,0,0
0,0,-98.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-99,-14.47121764,-101.0319368,0,0,0,0
0,0,-99.5,-14.47121764,-101.0319368,0,0,0,0
0,0,-100,-14.47121764,-101.0319368,0,0,0,0
0,0,-100,-14.47121764,-101.0319368,0,0,0,0
0,0,-100,-14.73921293,-100.7610879,0,0,0,0
0,0,-100,-14.99993073,-100.4830716,0,0,0,0
0,0,-100,-15.25336287,-100.197901,0,0,0,0
0,0,-100,-15.49950254,-99.90558836,0,0,0,0
0,0,-100,-15.73834426,-99.60614551,0,0,0,0
0,0,-100,-15.96988378,-99.29958346,0,0,0,0
0,0,-100,-16.19411804,-98.98591243,0,0,0,0
0,0,-100,-16.41104505,-98.66514179,0,0,0,0
0,0,-100,-16.62066387,-98.33727998,0,0,0,0
0,0,-100,-16.82297445,-98.00233445,0,0,0,0
0,0,-100,-17.01797761,-97.66031156,0,0,0,0
0,0,-100,-17.20567494,-97.31121656,0,0,0,0
0,0,-100,-17.3860687,-96.95505344,0,0,0,0
0,0,-100,-17.55916177,-96.59182495,0,0,0,0
0,0,-100,-17.72495751,-96.22153241,0,0,0,0
0,0,-100,-17.88345973,-95.84417575,0,0,0,0
0,0,-100,-18.03467254,-95.45975333,0,0,0,0
0,0,-100,-18.17860032,-95.06826192,0,0,0,0
0,0,-100,-18.31524759,-94.66969659,0,0,0,0
0,0,-100,-18.44461891,-94.26405062,0,0,0,0
0,0,-99.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-99,-18.44461891,-94.26405062,0,0,0,0
0,0,-98.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-98,-18.44461891,-94.26405062,0,0,0,0
0,0,-97.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-97,-18.44461891,-94.26405062,0,0,0,0
0,0,-96.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-96,-18.44461891,-94.26405062,0,0,0,0
0,0,-95.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-95,-18.44461891,-94.26405062,0,0,0,0
0,0,-94.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-94,-18.44461891,-94.26405062,0,0,0,0
0,0,-93.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-93,-18.44461891,-94.26405062,0,0,0,0
0,0,-92.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-92,-18.44461891,-94.26405062,0,0,0,0
0,0,-91.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-91,-18.44461891,-94.26405062,0,0,0,0
0,0,-90.5,-18.44461891,-94.26405062,0,0,0,0
0,0,-90,-18.44461891,-94.26405062,0,0,0,0
0,0,-90,-18.44461891,-94.26405062,0,0,0,0
0,0,-90,-18.03334517,-94.26112784,0,0,0,0
0,0,-90,-17.61806315,-94.25235959,0,0,0,0
0,0,-90,-17.19881522,-94.23774606,0,0,0,0
0,0,-90,-16.77564416,-94.21728758,0,0,0,0
0,0,-90,-16.3485931,-94.19098461,0,0,0,0
0,0,-90,-15.91770547,-94.15883773,0,0,0,0
0,0,-90,-15.48302505,-94.12084766,0,0,0,0
0,0,-90,-15.04459583,-94.07701522,0,0,0,0
0,0,-90,-14.60246208,-94.02734134,0,0,0,0
0,0,-90,-14.15666826,-93.97182706,0,0,0,0
0,0,-90,-13.70725898,-93.91047352,0,0,0,0
0,0,-90,-13.25427902,-93.84328192,0,0,0,0
0,0,-90,-12.79777325,-93.77025359,0,0,0,0
0,0,-90,-12.3377866,-93.69138987,0,0,0,0
0,0,-90,-11.87436405,-93.60669219,0,0,0,0
0,0,-90,-11.40755057,-93.51616201,0,0,0,0
0,0,-90,-10.93739111,-93.41980083,0,0,0,0
0,0,-90,-10.46393051,-93.31761015,0,0,0,0
0,0,-90,-9.987213542,-93.20959148,0,0,0,0
0,0,-90,-9.507284811,-93.09574632,0,0,0,0
0,0,-90.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-91,-9.507284811,-93.09574632,0,0,0,0
0,0,-91.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-92,-9.507284811,-93.09574632,0,0,0,0
0,0,-92.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-93,-9.507284811,-93.09574632,0,0,0,0
0,0,-93.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-94,-9.507284811,-93.09574632,0,0,0,0
0,0,-94.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-95,-9.507284811,-93.09574632,0,0,0,0
0,0,-95.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-96,-9.507284811,-93.09574632,0,0,0,0
0,0,-96.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-97,-9.507284811,-93.09574632,0,0,0,0
0,0,-97.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-98,-9.507284811,-93.09574632,0,0,0,0
0,0,-98.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-99,-9.507284811,-93.09574632,0,0,0,0
0,0,-99.5,-9.507284811,-93.09574632,0,0,0,0
0,0,-100,-9.507284811,-93.09574632,0,0,0,0
0,0,-100,-9.507284811,-93.09574632,0,0,0,0
0,0,-100,-8.772535882,-92.56681155,0,0,0,0
0,0,-100,-8.037165328,-92.03080428,0,0,0,0
0,0,-100,-7.301151244,-91.48768557,0,0,0,0
0,0,-100,-6.564468236,-90.93741283,0,0,0,0
0,0,-100,-5.827087378,-90.37993968,0,0,0,0
0,0,-100,-5.088976167,-89.81521573,0,0,0,0
0,0,-100,-4.350098463,-89.24318649,0,0,0,0
0,0,-100,-3.61041443,-88.66379309,0,0,0,0
0,0,-100,-2.869880466,-88.07697219,0,0,0,0
0,0,-100,-2.128449126,-87.48265567,0,0,0,0
0,0,-100,-1.386069036,-86.88077048,0,0,0,0
0,0,-100,-0.642684799,-86.27123837,0,0,0,0
0,0,-100,0.101763114,-85.65397566,0,0,0,0
0,0,-100,0.847338477,-85.02889293,0,0,0,0
0,0,-100,1.594109441,-84.39589478,0,0,0,0
0,0,-100,2.342148676,-83.75487947,0,0,0,0
0,0,-100,3.091533526,-83.10573862,0,0,0,0
0,0,-100,3.842346186,-82.44835685,0,0,0,0
0,0,-100,4.594673891,-81.78261136,0,0,0,0
0,0,-100,5.348609125,-81.10837153,0,0,0,0
0,0,-99.5,5.348609125,-81.10837153,0,0,0,0
0,0,-99,5.348609125,-81.10837153,0,0,0,0
0,0,-98.5,5.348609125,-81.10837153,0,0,0,0
0,0,-98,5.348609125,-81.10837153,0,0,0,0
0,0,-97.5,5.348609125,-81.10837153,0,0,0,0
0,0,-97,5.348609125,-81.10837153,0,0,0,0
0,0,-96.5,5.348609125,-81.10837153,0,0,0,0
0,0,-96,5.348609125,-81.10837153,0,0,0,0
0,0,-95.5,5.348609125,-81.10837153,0,0,0,0
0,0,-95,5.348609125,-81.10837153,0,0,0,0
0,0,-94.5,5.348609125,-81.10837153,0,0,0,0
0,0,-94,5.348609125,-81.10837153,0,0,0,0
0,0,-93.5,5.348609125,-81.10837153,0,0,0,0
0,0,-93,5.348609125,-81.10837153,0,0,0,0
0,0,-92.5,5.348609125,-81.10837153,0,0,0,0
0,0,-92,5.348609125,-81.10837153,0,0,0,0
0,0,-91.5,5.348609125,-81.10837153,0,0,0,0
0,0,-91,5.348609125,-81.10837153,0,0,0,0
0,0,-90.5,5.348609125,-81.10837153,0,0,0,0
0,0,-90,5.348609125,-81.10837153,0,0,0,0
0,0,-90,5.348609125,-81.10837153,0,0,0,0
0,0,-90,5.154482374,-81.46174826,0,0,0,0
0,0,-90,4.961103577,-81.81385577,0,0,0,0
0,0,-90,4.768463094,-82.16471078,0,0,0,0
0,0,-90,4.576551482,-82.51432967,0,0,0,0
0,0,-90,4.385359497,-82.86272847,0,0,0,0
0,0,-90,4.194878086,-83.20992291,0,0,0,0
0,0,-90,4.005098377,-83.55592839,0,0,0,0
0,0,-90,3.81601168,-83.90076002,0,0,0,0
0,0,-90,3.627609481,-84.2444326,0,0,0,0
0,0,-90,3.439883435,-84.58696064,0,0,0,0
0,0,-90,3.252825361,-84.92835839,0,0,0,0
0,0,-90,3.066427241,-85.26863981,0,0,0,0
0,0,-90,2.880681213,-85.6078186,0,0,0,0
0,0,-90,2.69557957,-85.94590819,0,0,0,0
0,0,-90,2.511114751,-86.28292178,0,0,0,0
0,0,-90,2.327279341,-86.61887231,0,0,0,0
0,0,-90,2.144066067,-86.95377248,0,0,0,0
0,0,-90,1.961467792,-87.28763475,0,0,0,0
0,0,-90,1.779477517,-87.62047139,0,0,0,0
0,0,-90,1.598088368,-87.9522944,0,0,0,0
0,0,-90,1.417293605,-88.2831156,0,0,0,0
0,0,-90,1.237086609,-88.61294657,0,0,0,0
0,0,-90,1.057460881,-88.94179872,0,0,0,0
0,0,-90,0.878410046,-89.26968323,0,0,0,0
0,0,-90,0.699927839,-89.59661111,0,0,0,0
0,0,-90,0.522008111,-89.92259314,0,0,0,0
0,0,-90,0.344644824,-90.24763997,0,0,0,0
0,0,-90,0.167832045,-90.57176201,0,0,0,0
0,0,-90,-0.008436051,-90.89496955,0,0,0,0
0,0,-90,-0.184165188,-91.21727265,0,0,0,0
0,0,-90,-0.359360989,-91.53868125,0,0,0,0
0,0,-90,-0.534028978,-91.8592051,0,0,0,0
0,0,-90,-0.708174584,-92.17885378,0,0,0,0
0,0,-90,-0.881803142,-92.49763674,0,0,0,0
0,0,-90,-1.054919895,-92.81556326,0,0,0,0
0,0,-90,-1.227529997,-93.13264247,0,0,0,0
0,0,-90,-1.399638512,-93.44888335,0,0,0,0
0,0,-90,-1.571250421,-93.76429475,0,0,0,0
0,0,-90,-1.742370619,-94.07888536,0,0,0,0
0,0,-90,-1.913003919,-94.39266374,0,0,0,0
0,0,-90,-2.083155054,-94.70563833,0,0,0,0
0,0,-90,-2.252828678,-95.01781742,0,0,0,0
0,0,-90,-2.422029367,-95.32920918,0,0,0,0
0,0,-90,-2.590761622,-95.63982165,0,0,0,0
0,0,-90,-2.759029871,-95.94966274,0,0,0,0
0,0,-90,-2.926838468,-96.25874026,0,0,0,0
0,0,-90,-3.094191696,-96.56706189,0,0,0,0
0,0,-90,-3.593560958,-97.48756647,0,0,0,0
0,0,-90,-3.479865144,-97.44041534,0,0,0,0
0,0,-90,-3.366085574,-97.39303415,0,0,0,0
0,0,-90,-3.252222614,-97.34542294,0,0,0,0
0,0,-90,-3.138276625,-97.29758175,0,0,0,0
0,0,-90,-3.024247967,-97.24951062,0,0,0,0
0,0,-90,-2.910136999,-97.2012096,0,0,0,0
0,0,-90,-2.795944078,-97.15267871,0,0,0,0
0,0,-90,-2.681669559,-97.103918,0,0,0,0
0,0,-90,-2.567313795,-97.05492751,0,0,0,0
0,0,-90,-2.452877138,-97.00570727,0,0,0,0
0,0,-90,-2.338359937,-96.95625733,0,0,0,0
0,0,-90,-2.22376254,-96.90657771,0,0,0,0
0,0,-90,-2.109085293,-96.85666845,0,0,0,0
0,0,-90,-1.99432854,-96.80652959,0,0,0,0
0,0,-90,-1.879492624,-96.75616116,0,0,0,0
0,0,-90,-1.764577884,-96.7055632,0,0,0,0
0,0,-90,-1.649584659,-96.65473573,0,0,0,0
0,0,-90,-1.534513286,-96.60367879,0,0,0,0
0,0,-90,-1.4193641,-96.55239241,0,0,0,0
0,0,-90,2.187121825,-94.84883898,0,0,0,0
0,0,-90,2.377960701,-94.4679419,0,0,0,0
0,0,-90,2.56967235,-94.08578152,0,0,0,0
0,0,-90,2.762264006,-93.70234274,0,0,0,0
0,0,-90,2.955743105,-93.31761015,0,0,0,0
0,0,-90,3.150117297,-92.931568,0,0,0,0
0,0,-90,3.345394445,-92.54420023,0,0,0,0
0,0,-90,3.541582631,-92.15549042,0,0,0,0
0,0,-90,3.738690164,-91.7654218,0,0,0,0
0,0,-90,3.936725583,-91.37397725,0,0,0,0
0,0,-90,4.135697661,-90.98113929,0,0,0,0
0,0,-90,4.335615416,-90.58689002,0,0,0,0
0,0,-90,4.536488112,-90.19121119,0,0,0,0
0,0,-90,4.738325265,-89.79408412,0,0,0,0
0,0,-90,4.941136655,-89.39548974,0,0,0,0
0,0,-90,5.144932328,-88.99540853,0,0,0,0
0,0,-90,5.349722602,-88.59382054,0,0,0,0
0,0,-90,5.555518082,-88.19070537,0,0,0,0
0,0,-90,5.762329657,-87.78604216,0,0,0,0
0,0,-90,5.970168517,-87.37980955,0,0,0,0
0,0,-90,6.179046157,-86.97198571,0,0,0,0
0,0,-90,5.955683467,-87.08826308,0,0,0,0
0,0,-90,5.73265846,-87.20359464,0,0,0,0
0,0,-90,5.509972549,-87.31798113,0,0,0,0
0,0,-90,5.287627181,-87.43142329,0,0,0,0
0,0,-90,5.065623834,-87.54392182,0,0,0,0
0,0,-90,4.843964019,-87.65547739,0,0,0,0
0,0,-90,4.622649277,-87.76609066,0,0,0,0
0,0,-90,4.401681182,-87.87576226,0,0,0,0
0,0,-90,4.181061338,-87.9844928,0,0,0,0
0,0,-90,3.960791377,-88.09228286,0,0,0,0
0,0,-90,3.740872965,-88.199133,0,0,0,0
0,0,-90,3.521307794,-88.30504377,0,0,0,0
0,0,-90,3.302097587,-88.41001569,0,0,0,0
0,0,-90,3.083244097,-88.51404926,0,0,0,0
0,0,-90,2.864749103,-88.61714495,0,0,0,0
0,0,-90,2.646614413,-88.71930323,0,0,0,0
0,0,-90,2.428841865,-88.82052455,0,0,0,0
0,0,-90,2.211433322,-88.92080932,0,0,0,0
0,0,-90,1.994390675,-89.02015794,0,0,0,0
0,0,-90,0.699927839,-89.59661111,0,0,0,0
0,0,-90,0.485501619,-89.68941659,0,0,0,0
0,0,-90,0.271457358,-89.78128855,0,0,0,0
0,0,-90,0.057797175,-89.87222725,0,0,0,0
0,0,-90,-0.155476787,-89.96223292,0,0,0,0
0,0,-90,-0.368362361,-90.05130581,0,0,0,0
0,0,-90,-0.580857358,-90.13944611,0,0,0,0
0,0,-90,-0.792959568,-90.22665403,0,0,0,0
0,0,-90,-1.004666755,-90.31292977,0,0,0,0
0,0,-90,-1.215976666,-90.39827349,0,0,0,0
0,0,-90,-1.426887022,-90.48268536,0,0,0,0
0,0,-90,-1.637395527,-90.56616554,0,0,0,0
0,0,-90,-1.84749986,-90.64871415,0,0,0,0
0,0,-90,-2.057197684,-90.73033134,0,0,0,0
0,0,-90,-2.266486639,-90.81101722,0,0,0,0
0,0,-90,-2.475364346,-90.89077189,0,0,0,0
0,0,-90,-2.683828409,-90.96959545,0,0,0,0
0,0,-90,-2.89187641,-91.04748799,0,0,0,0
0,0,-90,-3.099505914,-91.12444959,0,0,0,0
0,0,-90,-3.306714468,-91.20048031,0,0,0,0
0,0,-90,6.179046157,-86.97198571,0,0,0,0
0,0,-90,6.388974386,-86.56254829,0,0,0,0
0,0,-90,6.599965339,-86.1514744,0,0,0,0
0,0,-90,6.812031481,-85.73874063,0,0,0,0
0,0,-90,7.025185623,-85.324323,0,0,0,0
0,0,-90,7.239440929,-84.90819694,0,0,0,0
0,0,-90,7.454810928,-84.49033731,0,0,0,0
0,0,-90,7.671309523,-84.07071833,0,0,0,0
0,0,-90,7.888951006,-83.64931358,0,0,0,0
0,0,-90,8.10775007,-83.22609601,0,0,0,0
0,0,-90,8.32772182,-82.80103786,0,0,0,0
0,0,-90,8.548881787,-82.37411068,0,0,0,0
0,0,-90,8.771245945,-81.94528528,0,0,0,0
0,0,-90,8.994830721,-81.51453172,0,0,0,0
0,0,-90,9.219653016,-81.08181929,0,0,0,0
0,0,-90,9.445730216,-80.64711645,0,0,0,0
0,0,-90,9.673080214,-80.21039083,0,0,0,0
0,0,-90,9.901721423,-79.7716092,0,0,0,0
0,0,-90,10.1316728,-79.3307374,0,0,0,0
0,0,-90,10.36295386,-78.88774037,0,0,0,0
0,0,-90,10.59558471,-78.44258205,0,0,0,0
0,0,-90,10.30033443,-78.60526055,0,0,0,0
0,0,-90,10.00584952,-78.76604819,0,0,0,0
0,0,-90,9.71213148,-78.92494941,0,0,0,0
0,0,-90,9.419181975,-79.08196854,0,0,0,0
0,0,-90,9.127002774,-79.23710974,0,0,0,0
0,0,-90,8.835595769,-79.39037708,0,0,0,0
0,0,-90,8.544962972,-79.54177449,0,0,0,0
0,0,-90,8.25510651,-79.69130578,0,0,0,0
0,0,-90,7.966028622,-79.83897464,0,0,0,0
0,0,-90,7.67773166,-79.98478465,0,0,0,0
0,0,-90,7.390218085,-80.12873928,0,0,0,0
0,0,-90,7.103490465,-80.27084189,0,0,0,0
0,0,-90,6.817551472,-80.41109573,0,0,0,0
0,0,-90,6.532403884,-80.54950394,0,0,0,0
0,0,-90,6.248050577,-80.68606959,0,0,0,0
0,0,-90,5.964494526,-80.82079561,0,0,0,0
0,0,-90,5.681738807,-80.95368487,0,0,0,0
0,0,-90,5.399786585,-81.08474013,0,0,0,0
0,0,-90,5.118641124,-81.21396406,0,0,0,0
0,0,-90,4.838305774,-81.34135925,0,0,0,0
0,0,-90.5,4.838305774,-81.34135925,0,0,0,0
0,0,-91,4.838305774,-81.34135925,0,0,0,0
0,0,-91.5,4.838305774,-81.34135925,0,0,0,0
0,0,-92,4.838305774,-81.34135925,0,0,0,0
0,0,-92.5,4.838305774,-81.34135925,0,0,0,0
0,0,-93,4.838305774,-81.34135925,0,0,0,0
0,0,-93.5,4.838305774,-81.34135925,0,0,0,0
0,0,-94,4.838305774,-81.34135925,0,0,0,0
0,0,-94.5,4.838305774,-81.34135925,0,0,0,0
0,0,-95,4.838305774,-81.34135925,0,0,0,0
0,0,-95.5,4.838305774,-81.34135925,0,0,0,0
0,0,-96,4.838305774,-81.34135925,0,0,0,0
0,0,-96.5,4.838305774,-81.34135925,0,0,0,0
0,0,-97,4.838305774,-81.34135925,0,0,0,0
0,0,-97.5,4.838305774,-81.34135925,0,0,0,0
0,0,-98,4.838305774,-81.34135925,0,0,0,0
0,0,-98.5,4.838305774,-81.34135925,0,0,0,0
0,0,-99,4.838305774,-81.34135925,0,0,0,0
0,0,-99.5,4.838305774,-81.34135925,0,0,0,0
0,0,-100,4.838305774,-81.34135925,0,0,0,0
0,0,-100,0,0,0,0,0,0
